age,breeder,category,certificate,cleaned_strings,description,details,gender,gpt_dict,image_path,image_url,in_stock,length_cm,length_inches,link,multiple_fish,out_of_stock,price,sku,split,tags,tags_from_category,tags_from_title,tags_list,title,uuid,variety,source
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/7c9a55ee_6.5”_Imported_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_02_12-3.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-kujaku-butterfly-koi-3/,False,,$145.00$101.50,HS0417D021201,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,6.5” Imported Kujaku Butterfly Koi,7c9a55ee,,nextdaykoi
,,"[""Crystal's Featured Fish"", 'Imported Koi', 'Kawarimono', 'Koi', 'Kumonryu', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/e9b899e4_9”_Imported_Kumonryu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-71.jpg,,,9”,https://nextdaykoi.com/product/9-imported-kumonryu/,False,,$310.00$217.00,H0417X101014,,"['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Kumonryu', 'Single Fish', 'Single Koi']","['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Kumonryu', 'Single Fish', 'Single Koi']","['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Kumonryu', 'Single Fish', 'Single Koi']",,9” Imported Kumonryu,e9b899e4,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/ffae94a5_9”_Imported_Gin_Rin_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-66.jpg,,,9”,https://nextdaykoi.com/product/9-imported-gin-rin-kujaku-2/,False,,$310.00$217.00,H0417X101013,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,9” Imported Gin Rin Kujaku,ffae94a5,,nextdaykoi
,,"['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/3084637a_9”_Imported_Gin_Rin_Goromo.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-56.jpg,,,9”,https://nextdaykoi.com/product/9-imported-gin-rin-goromo/,False,,$310.00$217.00,H0417X101011,,"['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']","['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']","['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']",,9” Imported Gin Rin Goromo,3084637a,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']",,,,,,,nextdaykoi_data/2d7c32dd_9”_Imported_Gin_Rin_Yamabuki_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-46.jpg,,,9”,https://nextdaykoi.com/product/9-imported-gin-rin-yamabuki-ogon/,False,,$310.00$217.00,H0417X101009,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']",,9” Imported Gin Rin Yamabuki Ogon,2d7c32dd,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/3044f4c1_8.5”_Imported_Gin_Rin_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-40.jpg,,,8.5”,https://nextdaykoi.com/product/8-5-imported-gin-rin-sanke-4/,False,,$310.00$217.00,H0417X101008,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,8.5” Imported Gin Rin Sanke,3044f4c1,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/773886c2_8.5”_Imported_Kohaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-35.jpg,,,8.5”,https://nextdaykoi.com/product/8-5-imported-kohaku-4/,False,,$310.00$217.00,H0417X101007,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,8.5” Imported Kohaku,773886c2,,nextdaykoi
,,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/5d64eeca_8.5”_Imported_Gin_Rin_Hariwake.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-30.jpg,,,8.5”,https://nextdaykoi.com/product/8-5-imported-gin-rin-hariwake-3/,False,,$310.00$217.00,H0417X101006,,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,8.5” Imported Gin Rin Hariwake,5d64eeca,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/afdde933_8.5”_Imported_Gin_Rin_Kohaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-25.jpg,,,8.5”,https://nextdaykoi.com/product/8-5-imported-gin-rin-kohaku-2/,False,,$310.00$217.00,H0417X101005,,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,8.5” Imported Gin Rin Kohaku,afdde933,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/87292d62_8”_Imported_Kin_Kikokuryu.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-19.jpg,,,8”,https://nextdaykoi.com/product/8-imported-kin-kikokuryu/,False,,$310.00$217.00,H0417X101004,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,8” Imported Kin Kikokuryu,87292d62,,nextdaykoi
,,"[""Crystal's Featured Fish"", 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/88e7c00e_8”_Imported_Gin_Rin_Ochiba_Shigure.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-9.jpg,,,8”,https://nextdaykoi.com/product/8-imported-gin-rin-ochiba-shigure/,False,,$310.00$217.00,H0417X101002,,"['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']","['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']","['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",,8” Imported Gin Rin Ochiba Shigure,88e7c00e,,nextdaykoi
,,"['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/5ee73df1_9.5”_Imported_Gin_Rin_Goromo.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_X_10_10-3.jpg,,,9.5”,https://nextdaykoi.com/product/9-5-imported-gin-rin-goromo/,False,,$310.00$217.00,H0417X101001,,"['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']","['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']","['Goromo', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']",,9.5” Imported Gin Rin Goromo,5ee73df1,,nextdaykoi
,,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/a6509f3e_11”_Imported_Sanke_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_18_10-48.jpg,,,11”,https://nextdaykoi.com/product/11-imported-sanke-butterfly-koi-4/,False,,$450.00$315.00,HS0417D181010,,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,11” Imported Sanke Butterfly Koi,a6509f3e,,nextdaykoi
,,"['Asagi and Shusui', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/0973f47b_11”_Imported_Shusui_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_18_10-33.jpg,,,11”,https://nextdaykoi.com/product/11-imported-shusui-butterfly-koi/,False,,$450.00$315.00,HS0417D181007,,"['Asagi and Shusui', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']","['Asagi and Shusui', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']","['Asagi and Shusui', 'Butterfly Koi', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",,11” Imported Shusui Butterfly Koi,0973f47b,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/912c0681_10”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_18_10-22.jpg,,,10”,https://nextdaykoi.com/product/10-imported-kin-kikokuryu-butterfly-koi-2/,False,,$450.00$315.00,HS0417D181005,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,10” Imported Kin Kikokuryu Butterfly Koi,912c0681,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/686ce4e8_10”_Imported_Gin_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_18_10-17.jpg,,,10”,https://nextdaykoi.com/product/10-imported-gin-matsuba-butterfly-koi/,False,,$450.00$315.00,HS0417D181004,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,10” Imported Gin Matsuba Butterfly Koi,686ce4e8,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/8f497f03_10”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_18_10-12.jpg,,,10”,https://nextdaykoi.com/product/10-imported-heisei-nishiki-butterfly-koi-3/,False,,$450.00$315.00,HS0417D181003,,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,10” Imported Heisei Nishiki Butterfly Koi,8f497f03,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/c1b8d1a0_10”_Imported_Doitsu_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.17_D_18_10-7.jpg,,,10”,https://nextdaykoi.com/product/10-imported-doitsu-kujaku-butterfly-koi-3/,False,,$450.00$315.00,HS0417D181002,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,10” Imported Doitsu Kujaku Butterfly Koi,c1b8d1a0,,nextdaykoi
,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,,,nextdaykoi_data/6b6c906e_4.5”_Imported_Calico_Telescope_Fantail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_G_037_15-60.jpg,,,4.5”,https://nextdaykoi.com/product/4-5-imported-calico-telescope-fantail-7/,False,,$52.00$36.40,H0416G0371512,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,4.5” Imported Calico Telescope Fantail,6b6c906e,,nextdaykoi
,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,,,nextdaykoi_data/46f2d223_4.5”_Imported_Calico_Telescope_Fantail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_G_037_15-50.jpg,,,4.5”,https://nextdaykoi.com/product/4-5-imported-calico-telescope-fantail-6/,False,,$52.00$36.40,H0416G0371510,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,4.5” Imported Calico Telescope Fantail,46f2d223,,nextdaykoi
,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,Male,,nextdaykoi_data/7806fc96_4.5”_Imported_Male_Calico_Telescope_Fantail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_G_037_15-45.jpg,,,4.5”,https://nextdaykoi.com/product/4-5-imported-male-calico-telescope-fantail/,False,,$52.00$36.40,H0416G0371509,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,4.5” Imported Male Calico Telescope Fantail,7806fc96,,nextdaykoi
,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,Male,,nextdaykoi_data/4fa36899_4”_Imported_Male_Calico_Telescope_Fantail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_G_037_15-19.jpg,,,4”,https://nextdaykoi.com/product/4-imported-male-calico-telescope-fantail-6/,False,,$52.00$36.40,H0416G0371504,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,4” Imported Male Calico Telescope Fantail,4fa36899,,nextdaykoi
,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,,,nextdaykoi_data/75e06c47_4”_Imported_Calico_Telescope_Fantail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_G_037_15-14.jpg,,,4”,https://nextdaykoi.com/product/4-imported-calico-telescope-fantail/,False,,$52.00$36.40,H0416G0371503,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,4” Imported Calico Telescope Fantail,75e06c47,,nextdaykoi
,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,,,,Male,,nextdaykoi_data/bed96000_3.5”_Imported_Male_Bronze_Telescope_Fantail.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_G_037_15-3.jpg,,,3.5”,https://nextdaykoi.com/product/3-5-imported-male-bronze-telescope-fantail/,False,,$52.00$36.40,H0416G0371501,,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']","['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",,3.5” Imported Male Bronze Telescope Fantail,bed96000,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/f99b58d1_6”_Imported_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_D_43_13-60.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kujaku-butterfly-koi-33/,False,,$100.00$70.00,HS0416D431312,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,6” Imported Kujaku Butterfly Koi,f99b58d1,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/f548f422_6”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_D_43_13-55.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kin-kikokuryu-butterfly-koi-20/,False,,$100.00$70.00,HS0416D431311,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Kin Kikokuryu Butterfly Koi,f548f422,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/bbb3bb28_6”_Imported_Ki_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_D_43_13-45.jpg,,,6”,https://nextdaykoi.com/product/6-imported-ki-matsuba-butterfly-koi-3/,False,,$100.00$70.00,HS0416D431309,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,6” Imported Ki Matsuba Butterfly Koi,bbb3bb28,,nextdaykoi
,,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/8da57988_6”_Imported_Kohaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_D_43_13-40.jpg,,,6”,https://nextdaykoi.com/product/6-imported-kohaku-butterfly-koi/,False,,$100.00$70.00,HS0416D431308,,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",,6” Imported Kohaku Butterfly Koi,8da57988,,nextdaykoi
,,"['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/9a3189b5_6”_Imported_Ochiba_Shigure_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_D_43_13-20.jpg,,,6”,https://nextdaykoi.com/product/6-imported-ochiba-shigure-butterfly-koi-6/,False,,$100.00$70.00,HS0416D431304,,"['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",,6” Imported Ochiba Shigure Butterfly Koi,9a3189b5,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/182f396f_5.5”_Imported_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/04/2025.04.16_D_43_13-9.jpg,,,5.5”,https://nextdaykoi.com/product/5-5-imported-hariwake-butterfly-koi-11/,False,,$100.00$70.00,HS0416D431302,,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,5.5” Imported Hariwake Butterfly Koi,182f396f,,nextdaykoi
